M�S;UNIDADE;ADMINISTRACAO REGIONAL;ALVARA;DESCRICAO;TIPO DA CONSTRUCAO;SQL/INCRA;CATEGORIA DE USO;ZONA DE USO;BAIRRO;AREA DA CONSTRUCAO;;PROPRIETARIO;AREA DO TERRENO;;ENDERECO;APROVACAO;FIRMA/DIRIGENTE TECNICO;RESPONSAVEL TECNICO;AUTOR PROJETO;RESPONSAVEL DA FIRMA;NUMERO DE BLOCOS;NUMERO DE UNIDADES;NUMERO DE PAVIMENTOS
Maio;APROV 2;MOOCA;2008.24.382-01;PROJETO MODIFICATIVO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAONOVA;;00.028.029.0061-7;NR1-04;;MOOCA;3256.91;M2;WTR EMPREENDIMENTOS E PARTICIPACOES LTDA;762.00;M2;AV PAES DE BARROS,373;29/05/10;JPA ENGENHARIA DE AVALIACOES E PERICIAS LTDA;JOAO PAULO MIGUEL DE ALMEIDA;IRINEU ANSELMO JUNIOR;;001;;08
Maio;APROV 2;PINHEIROS / ITAIM BIBI;2008.55.447-01;PROJETO MODIFICATIVO DE ALVARA DE APROVACAO E EXECUCAO DE REFORMA;;00.085.641.0115-7;NR3-04;;IBIRAPUERA;98322.74;M2;REC BERRINI S/A;23474.57;M2;AV ENG LUIZ CARLOS BERRINI,1376;20/05/10;HOCHTIEF DO BRASIL S/A;PEDRO JOSE NICOLAU KELETI;AFLALO & GASPERINI, ARQUITETOS LTDA;ROBERTO CLAUDIO DOS SANTOS AFLALO FILHO;001 - 001;;33 - 20
Maio;APROV 2;PINHEIROS / ITAIM BIBI;2010.02.560-01;APOSTILAMENTO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO SERVICO;00.299.039.1447-2;S2.1;Z4-052;VILA OLIMPIA;33260.33;M2;MOJO ADMINISTRACAO E PARTICIPACAO LTDA;4400.00;M2;R DO ROCIO,86;22/05/10;;;;;001;;23
Maio;APROV 2;PINHEIROS / ITAIM BIBI;2010.16.160-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;;00.299.051.0008-1;NR3-04;;ITAIM BIBI;25100.06;M2;VENTUR EMPREENDIMENTOS LTDA;4783.72;M2;R ELVIRA FERRAZ,100;04/05/10;ANTONIO CARLOS PENTEADO;;ARQ-WF BRASIL PROJETOS DE EDIFICACOES LTDA;;001;;10
Maio;APROV 2;PINHEIROS / ITAIM BIBI;2010.20.054-00;ALVARA DE APROVACAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.009.093.0008-9;R202;Z3-151;JARDIM PAULISTA;8579.88;M2;DAFI ZABO EMPREENDIMENTOS IMOBILIARIOS LTDA E OUTROS;1099.70;M2;R JOSE MARIA LISBOA,154;27/05/10;ZABO ENGENHARIA S.A;CASSIO ROBERTO VALERIO DOS SANTOS;ITAMAR BERESIN-ARQUITETURA E URBANISMO LTDA;;001;025;27
Maio;APROV 2;SANTO AMARO;2004.18.560-03;PROJETO MODIFICATIVO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAONOVA;PREDIO SERVICO;00.087.087.0027-3;S2.1;Z3-221;SANTO AMARO;7623.11;M2;HESA 25 INVESTIMENTOS IMOBILIARIOS LTDA;1230.50;M2;AV ADOLFO PINHEIRO,1029;05/05/10;WILSON MARCHI JUNIOR;;EGC ARQUITETURA LTDA;;001;;17
Maio;APROV 2;SANTO AMARO;2004.23.529-02;PROJETO MODIFICATIVO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAONOVA;PREDIO SERVICO;00.087.087.0031-1;S2.1;Z3-221;SANTO AMARO;8969.81;M2;HESA 24 - INVESTIMENTOS IMOBILIARIOS LTDA;1368.37;M2;R NOVE DE JULHO,72;05/05/10;WILSON MARCHI JUNIOR;;EGC ARQUITETURA LTDA;;001;;19
Maio;APROV 2;SANTO AMARO;2004.23.529-03;APOSTILAMENTO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO SERVICO;00.087.087.0031-1;S2.1;Z3-221;SANTO AMARO;8969.81;M2;HESA 24 - INVESTIMENTOS IMOBILIARIOS LTDA;1368.37;M2;R NOVE DE JULHO,72;15/05/10;;;;;001;;19
Maio;APROV 2;SANTO AMARO;2010.20.301-00;ALVARA DE APROVACAO E EXECUCAO DE REFORMA;;00.087.313.0075-8;NR3-04;;VILA ALMEIDA;967.41;M2;CLARIANT ADMINISTRACAO DE BENS LTDA.;33031.13;M2;R BENTO BRANCO DE ANDRADE FILHO,488;28/05/10;CARLOS ALBERTO DUARTE MOREIRA;;CARLOS ALBERTO DUARTE MOREIRA;;001 - 001;;10 - 03
Maio;APROV 2;VILA MARIANA;2010.19.905-00;ALVARA DE APROVACAO DE EDIFICACAO NOVA;;00.038.050.0018-9;NR1-04   - NR1-02;;VILA MARIANA;4472.69;M2;C.S.L. EMPREENDIMENTOS IMOBILIARIOS LTDA.;915.30;M2;R VERGUEIRO,1695;27/05/10;CARLOS MARINO DE TOLEDO FABBRO;;RUBIO & LUONGO ARQUITETURA LIMITADA;DEMOSTHENES MAGNO SANTOS;001;;08
Maio;APROV 3;CASA VERDE;2010.19.030-00;CERTIFICADO DE CONCLUSAO;PREDIO INDUSTRIAL;00.074.340.0017-1;I2;Z6-059;LIMAO;0.00;M2;CIMATEX LOCACOES E PARTICIPACOES S/A.;3388.97;M2;AV NSRA DO O,615;21/05/10;MOISES NIGRI;;;;;;
Maio;APROV 3;LAPA;2008.03.535-02;APOSTILAMENTO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;;6383580019534;NR3-02;;BUTANTA;50750.84;M2;CENTERANEL 3 PARTICIPACOES LTDA.;170324.61;M2;EST RAPOSO TAVARES, KM 20,5;21/05/10;;;;;001;;01
Maio;APROV 3;LAPA;2010.17.655-00;AUTO DE REGULARIZACAO;PREDIO INDUSTRIAL;00.097.115.0007-8;IND-2;Z6-015;VILA LEOPOLDINA;1652.72;M2;MILTON KOCHEN / MAJER CHIL KOCHEN;2260.57;M2;AV CARD SANTIAGO LUIZ COPELLO,95;13/05/10;MILTON KOCHEN;;MILTON KOCHEN;;;;
Maio;APROV 3;MOOCA;2008.35.499-01;APOSTILAMENTO DE AUTO DE REGULARIZACAO;PREDIO INDUSTRIAL;00.025.061.0084-9;IND-1B   - NR2-10;;BRAS;12446.90;M2;BREAKERS PARTICIPACOES LTDA;7548.97;M2;R BRIG MACHADO,175;05/05/10;;;;;;;
Maio;APROV 3;PIRITUBA / JARAGUA;2010.16.912-00;CERTIFICADO DE CONCLUSAO;PREDIO INDUSTRIAL;00.214.027.0030-8;IND-1B;Z7-002;CITY JARAGUA;0.00;M2;JOAO LUIZ FORTE E JOSE FORTE SOBRINHO;1705.00;M2;R PROF AFFONSO JOSE FIORAVANTI,128;08/05/10;JAQUELINE VANDERCI FRANCISCO;;JAQUELINE VANDERCI FRANCISCO;;;;
Maio;APROV 4;CAMPO LIMPO;2009.36.503-01;PROJETO MODIFICATIVO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAONOVA;;00.184.069.0001-5;NR2-03   - NR2-02;Z2;CAPAO REDONDO;4561.98;M2;SAINT LUZIA ADMINISTRACAO E PARTICIPACOES LTDA E OUTRO;7243.69;M2;ES DE ITAPECERICA;13/05/10;EVANDRO LUIZ DE MELLO FORTUNATO;;EVANDRO LUIZ DE MELLO FORTUNATO;;001;;02
Maio;APROV 4;CAMPO LIMPO;2009.40.699-02;PROJETO MODIFICATIVO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAONOVA;;00.301.048.0004-3;NR2-02;Z2;VL ANDRADE;4440.52;M2;COMPANHIA BRASILEIRA DE DISTRIBUICAO;2428.90;M2;R JOSE RAMON URTIZA,SN;21/05/10;WDS ARQUITETURA E PAISAGISMO LTDA;CLAUDIA MARIA NEMES GASEL;WDS ARQUITETURA E PAISAGISMO LTDA;CLAUDIA MARIA NEMES GASEL;001;;02
Maio;APROV 4;CAMPO LIMPO;2010.20.031-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;;00.184.058.0005-1;NR2-02;Z2;VILA SAO PEDRO;2116.50;M2;GOMES BRANCO PARTICIP. IMOBILIARIAS LTDA-EPP;2404.10;M2;AV CARLOS LACERDA,322;28/05/10;VITOR MANOEL COSTA DE FREITAS;;VITOR MANOEL COSTA DE FREITAS;;001;;02
Maio;APROV 4;CAPELA DO SOCORRO;2010.19.273-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;;00.162.008.0028-5;NR2-03;Z11-023;JD. COLONIAL;649.85;M2;MAGOSAN CONSTRUTORA LTDA E OUTROS;1032.30;M2;AV LOURENCO CABREIRA,SN;22/05/10;GLAUCO BELMIRO ROCHA;;GLAUCO BELMIRO ROCHA;;001;;02
Maio;APROV 4;FREGUESIA DO O;2010.18.395-00;ALVARA DE APROVACAO E EXECUCAO DE REFORMA;;00.107.155.0002-2;NR2-03;Z2;ITABERABA;218.12;M2;LAZARO DE ABREU;1251.25;M2;R PARAPUA,481;18/05/10;WILSON DIAS JUNIOR;;WILSON DIAS JUNIOR;;001 - 001;;02 - 01
Maio;APROV 4;IPIRANGA;2010.18.160-00;ALVARA DE APROVACAO E EXECUCAO DE REFORMA;;00.046.053.0006-6;NR2-03;Z2;BOSQUE DA SAUDE;149.73;M2;SHELL BRASIL LTDA;560.00;M2;R DOM MANUEL DA RESSURREICAO,37;15/05/10;MAGALY CHINELLI BARROS BALCHIUMAS;;MAGALY CHINELLI BARROS BALCHIUMAS;;001;;02
Maio;APROV 4;LAPA;2010.18.394-00;AUTO DE REGULARIZACAO;;00.197.008.0008-2;NR2-02;Z8-060/01;BARRA FUNDA;3997.23;M2;SANHACO AGROPASTORIL LTDA;8700.00;M2;AV PRES CASTELO BRANCO,7377;18/05/10;;;;;;;
Maio;APROV 4;LAPA;2010.19.949-00;RECONSIDERACAO DE DESPACHO DE ALVARA DE APROVACAO E EXECUCAO DE RE- FORMA;;00.020.044.0065-1;NR2-03;Z3-236;BARRA FUNDA;71.77;M2;BODUM COMERCIO E PARTICIPACOES LTDA;811.30;M2;AV PACAEMBU,406;27/05/10;JOSE CARLOS ABIAD;;JOSE CARLOS ABIAD;;001;;02
Maio;APROV 4;VILA MARIA / VILA GUILHERME;2010.18.583-00;ALVARA DE APROVACAO E EXECUCAO DE REFORMA;;00.304.068.0064-1;NR2-03;Z2;V. GUILHERME;679.64;M2;ESTRELA DO MAR PARTICIPACOES E ADMINISTRACAO DE BENS LTDA;774.90;M2;R CHICO PONTES,1292;19/05/10;CLAUDIO DESONTINI;;CLAUDIO DESONTINI;;001;;02
Maio;APROV 4;MOOCA;2008.04.646-01;APOSTILAMENTO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO COMERCIAL;00.025.083.0007-1;C2.3;Z4-020;BRAS;4297.11;M2;LAHOUD INDUSTRIA E COMERCIO IMPORTACAO E EXPO;1358.28;M2;R BR DE LADARIO,71;22/05/10;;;;;001;;03
Maio;APROV 4;PINHEIROS / ITAIM BIBI;2007.06.234-02;PROJETO MODIFICATIVO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAONOVA;;00.299.050.0065-6;NR3-04;Z4-052;VILA OLIMPIA;95670.46;M2;MAXCORP ASSESSORIA E PARTICIPACOES S/C LTDA E OUTROS;10757.80;M2;R OLIMPIADAS,360;27/05/10;MARCOS EDUARDO DA CAMARA VICELLI;;JULIO JOSE FRANCO NEVES;;001;;08
Maio;APROV 4;PINHEIROS / ITAIM BIBI;2010.19.540-00;RECONSIDERACAO DE DESPACHO DE ALVARA DE APROVACAO E EXECUCAO DE RE- FORMA;;00.083.230.0004-2;NR3-04;;PINHEIROS;0.00;M2;CENTRO EMPRESARIAL ELDORADO;6841.39;M2;AV REBOUCAS,3970;26/05/10;JOAO LUIZ ANTONIO ARMENTANO;;JOAO LUIZ ANTONIO ARMENTANO;;001 - 001 - 001;;34 - 07 - 04
Maio;APROV 4;PINHEIROS / ITAIM BIBI;2010.20.326-00;AUTO DE REGULARIZACAO;;00.299.078.0042-0;NR2-02;Z8-CR4 LIND. Z2;VILA OLIMPIA;1704.52;M2;MMC EMPREENDIMENTOS IMOBILIARIOS LTDA E OUTROS;1843.00;M2;AV DOS BANDEIRANTES,227;29/05/10;CARLOS ALBERTO DUARTE MOREIRA;;;;;;
Maio;APROV 4;PIRITUBA / JARAGUA;2010.18.184-00;RECONSIDERACAO DE DESPACHO DE ALVARA DE APROVACAO E EXECUCAO DE EDI-FICACAO NOVA;;00.214.027.0008-1;NR2-09;;CITY JARAGUA;1118.77;M2;ALBERTO MOHR E JUREMA MONTEIRO MOHR;1080.00;M2;R PROF AFFONSO JOSE FIORAVANTI;18/05/10;JOSE DANIEL MANTEIGAS;;JOSE DANIEL MANTEIGAS;;001;;03
Maio;APROV 4;SANTO AMARO;2008.34.214-01;PROJETO MODIFICATIVO DE ALVARA DE APROVACAO E EXECUCAO DE REFORMA;;00.088.156.0006-1;NR2-02;;JURUBATUBA;195.00;M2;FRAMA HOLDING LTDA;3338.80;M2;R PROF CAMPOS DE OLIVEIRA,245;18/05/10;RICARDO ANTIBAS;;RICARDO ANTIBAS;;001;;03
Maio;APROV 4;SANTO AMARO;2009.41.683-01;APOSTILAMENTO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO COMERCIAL;00.087.379.0266-0;C2.3     - S2.1;;SANTO AMARO;2118.86;M2;ANTONIO CARLOS VIEIRA DA SILVA E OUTRA;1303.80;M2;AV JOAO DIAS,538;21/05/10;LUCIO ARATANI;;;;001;;02
Maio;APROV 4;SANTANA;2010.16.011-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;;00.073.057.0001-0;NR2-03;Z8-CR4 LINDEIRO Z8-030;SANTANA;508.38;M2;VERA AMARAL CHEDE E OUTROS;624.96;M2;R DR ZUQUIM,194;04/05/10;JOSE CARLOS ABIAD;;JOSE CARLOS ABIAD;;001;;02
Maio;APROV 4;SANTANA;2010.16.601-00;ALVARA DE EXECUCAO DE REFORMA;;00.067.189.0001-1;NR3-02   - NR3-04;;TUCURUVI;0.00;M2;CIA DO METROPOLITANO DE SAO PAULO;0.00;M2;AV DR ANTONIO MARIA LAET,SN;07/05/10;EDUARDO TRAJANO;;ANTONIO LUIZ FERNANDES RIBEIRO;;;;
Maio;APROV 4;VILA MARIANA;2010.17.990-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;;00.036.073.0016-1;NR2-02;Z8-CR4 LIND. Z2;VILA MARIANA;1501.03;M2;GARMA INDUSTRIA E COMERCIO DE AUTO PECAS LTDA;2106.00;M2;AV VINTE E TRES DE MAIO,3041;15/05/10;VAGNER LANDI;;PAULA ZANELATO;;001;;02
Maio;APROV 5;ARICANDUVA / VILA FORMOSA;2010.19.539-00;AUTO DE REGULARIZACAO;;00.056.233.0188-6;NR3-01;;TATUAPE;3466.82;M2;CONDOMINIO EDIFICIO MEDITERRANEO;1076.25;M2;R PROF PEDREIRA DE FREITAS,1011;26/05/10;CLAUDIO ZOPONE;;CLAUDIO ZOPONE;;;;
Maio;APROV 5;BUTANTA;2010.19.021-00;ALVARA DE APROVACAO E EXECUCAO DE REFORMA;;00.101.281.0038-8;NR1-09;;VILA SONIA;512.81;M2;ASSOC BRAS DA IGREJA DE JESUS CRISTO DOS S. U. DIAS;1462.29;M2;R STA ALBINA,95;15/05/10;PERGULA ARQUITETURA E CONSULTORIA S/S LTDA;GISELE APARECIDA CETINICH;PERGULA ARQUITETURA E CONSULTORIA S/S LTDA;GISELE APARECIDA CETINICH;001;;02
Maio;APROV 5;CASA VERDE;2008.13.893-01;PROJETO MODIFICATIVO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAONOVA;;00.306.068.0127-5;NR2-08;;CASA VERDE;1733.01;M2;ASSOC. BRAS DA IGREJA DE JESUS CRISTO DOS SANTOS U. DIAS;2731.14;M2;R RELIQUIA,694;21/05/10;WALDEMAR FERNANDEZ JUNIOR;;WALDEMAR FERNANDEZ JUNIOR;;001;;03
Maio;APROV 5;VILA MARIA / VILA GUILHERME;2010.16.082-00;AUTO DE REGULARIZACAO;;00.066.183.0010-1;NR3-01;;VILA SABRINA;105.29;M2;ROBERTO PINEDA E CLARA DE OLIVEIRA PINEDA;400.00;M2;R PAULINO DE BRITO,433;01/05/10;;;;;;;
Maio;APROV 5;PINHEIROS / ITAIM BIBI;2010.16.071-00;AUTO DE REGULARIZACAO;;00.013.060.0285-0;NR3-01;;JD AMERICA;1496.18;M2;CONDOMINIO EDIFICIO ROSA MICHELETTI E OUTROS;240.00;M2;R CON EUGENIO LEITE,942;01/05/10;;;;;;;
Maio;APROV 5;SE;2008.38.580-01;RECONSIDERACAO DE DESPACHO DE ALVARA DE APROVACAO E EXECUCAO DE RE- FORMA;;00.010.055.0067-3;NR3-04;;CERQUEIRA CESAR;480.25;M2;CNV - EMPREENDIMENTOS IMOBILIARIOS LTDA.;1671.30;M2;R AUGUSTA,1058;11/05/10;WALDYR PEDRO FESTA JUNIOR;;SIDNEY SOARES DOS SANTOS;;001;;19
Junho;APROV G;ARICANDUVA / VILA FORMOSA;2010.22.733-00;ALVARA DE EXECUCAO DE EDIFICACAO NOVA;HAB. INTERESSE SOCIAL;00.116.319.0088-8;H.M.P;Z2;VL ANTONIETA;0.00;M2;PLANO JACARANDA EMPREENDIMENTOS IMOBILIARIOS LTDA;0.00;M2;R REGO BARROS;17/06/10;PLANO & PLANO CONSTRUCOES E EMPREENDIMENTOS LTDA;RODRIGO FAIRBANKS VON UHLENDORFF;MCAA ARQUITETOS LTDA;;;;
Junho;APROV G;BUTANTA;2010.18.313-01;APOSTILAMENTO DE CERTIFICADO DE CONCLUSAO;HAB. INTERESSE SOCIAL;00.171.092.0032-8;H.I.S;Z2;JD JUSSARA;0.00;M2;EDIM COMERCIAL E IMOBILIARIA LTDA;351.16;M2;R FREI ANTONIO DA PIEDADE,216;24/06/10;;;;;;;
Junho;APROV G;BUTANTA;2010.22.729-00;ALVARA DE EXECUCAO DE EDIFICACAO NOVA;HAB. INTERESSE SOCIAL;00.101.557.0158-3;H.M.P;;RIO PEQUENO;0.00;M2;CAT EVEN EMPREENDIMENTOS IMOBILIARIOS LTDA;0.00;M2;R VICENTE DE SABOIA;17/06/10;FABIO BUZANIN DE MIRANDA;;JONAS BIRGER;;;;
Junho;APROV G;CASA VERDE;2010.20.941-00;CERTIFICADO DE CONCLUSAO;HAB. INTERESSE SOCIAL;00.071.450.0057-1;H.M.P;;IMIRIM;0.00;M2;KIRMAYR NEGOCIOS IMOBILIARIOS LTDA;4196.00;M2;R EDMUNDO KIRMAYR;03/06/10;;;;;;;
Junho;APROV G;FREGUESIA DO O;2010.23.016-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;HAB. INTERESSE SOCIAL;00.071.438.0170-4;H.I.S    - H.M.P;Z2;CACHOEIRINHA;11098.70;M2;WALFRIDO DE CARVALHO CONSTRUTORA E COMERCIAL LTDA;2477.28;M2;R PIRES DE ALMEIDA,50;17/06/10;CLAUDIO LANDI DE CARVALHO;;CLAUDIO LANDI DE CARVALHO;;001 - 001;056 - 056;10 - 10
Junho;APROV G;IPIRANGA;2010.09.826-01;APOSTILAMENTO DE ALVARA DE APROVACAO DE EDIFICACAO NOVA;PREDIO SERVICO;00.043.051.0063-0;S2.1;;IPIRANGA;12662.72;M2;ARKANSAS EMPREENDIMENTOS S/A;1787.24;M2;R BOM PASTOR,2224;03/06/10;;;;;001;180;16
Junho;APROV G;ITAQUERA;2005.43.659-03;REVALIDACAO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;HAB. INTERESSE SOCIAL;00.140.260.0152-1;HIS;Z2;ITAQUERA;2104.84;M2;ASSOCIACAO PRO MORADIA_DE VILA PROGROSSO E ADJACEN;2466.76;M2;R VIRGINIA DE MIRANDA,827;17/06/10;AUGUSTO COCA CAMACHO;;AUGUSTO COCA CAMACHO;;036 - 006 - 001;036 - 006;03 - 02 - 01
Junho;APROV G;ITAQUERA;2010.06.711-02;APOSTILAMENTO DE CERTIFICADO DE CONCLUSAO;HAB. INTERESSE SOCIAL;00.147.075.0001-2;H.M.P;Z2;VILA MATILDE;0.00;M2;GOLDFARB INC.E CONSTRUCOES S.A;39934.20;M2;R SIMONE MARTINI,285;19/06/10;;;;;;;
Junho;APROV G;ITAQUERA;2010.22.076-00;CERTIFICADO DE CONCLUSAO;HAB. INTERESSE SOCIAL;00.147.279.0372-4;H.M.P;Z2;CIDADE LIDER;0.00;M2;GOLD VIENA EMPREENDIMENTOS IMOBILIARIOS SPE LTDA;6000.00;M2;R GUSTAVO GELEY,173;12/06/10;;;;;;;
Junho;APROV G;ITAIM PAULISTA;2010.01.028-02;PROJETO MODIFICATIVO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAONOVA;HAB. INTERESSE SOCIAL;00.112.664.0005-1;H.M.P;Z2;VILA CURUCA;3712.30;M2;JOSE FERNANDO MANTOVANI MICALI E OUTROS;2528.00;M2;R BENJAMIN CAPUSSO,259;10/06/10;JOSEF CZITROM;;DEMOSTHENES MAGNO SANTOS;;002 - 001;036;09 - 01
Junho;APROV G;ITAIM PAULISTA;2010.22.831-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;HAB. INTERESSE SOCIAL;00.139.291.0004-4;H.M.P;Z2;VL CURUCA;3907.73;M2;ESPOLIO DE ALBERTO FONSECA DE SANTANA;2391.00;M2;AV NORDESTINA,3284;17/06/10;PAULO SERGIO BEYRUTI CURI;;J ARDUIN ARQUITETURA E PLANEJAMENTO S/C LTDA;;001 - 001;071;09 - 01
Junho;APROV G;ITAIM PAULISTA;2010.23.236-00;CERTIFICADO DE CONCLUSAO;HAB. INTERESSE SOCIAL;00.139.311.0001-3;H.M.P;Z2;VILA CURUCA;0.00;M2;CONSTRUTORA TENDA S/A;2038.68;M2;R GEORGINA DINIZ BRAGHIROLI,331;19/06/10;;;;;;;
Junho;APROV G;LAPA;2010.23.757-00;RECONSIDERACAO DE DESPACHO DE AUTO DE REGULARIZACAO;PREDIO INDUSTRIAL;00.080.124.0110-1;I2;Z8-CR2 LIND. Z18;LAPA;1734.00;M2;ALCIR RAMOS DA SILVA;2239.14;M2;R CERRO CORA,2417;23/06/10;JOSE PIRES DE ANDRADE NETO;;;;;;
Junho;APROV G;VILA MARIA / VILA GUILHERME;2010.24.528-00;RECONSIDERACAO DE DESPACHO DE ALVARA DE APROVACAO E EXECUCAO DE RE- FORMA;;00.304.094.0006-5;NR2-09;Z3-059;VL GUILHERME;448.43;M2;MARCO ANTONIO ROCHA DA SILVA E OUTROS;4551.80;M2;R SAO QUIRINO,209;26/06/10;LICIA THOMAZ DO AMARAL;;LICIA THOMAZ DO AMARAL;;003;;02
Junho;APROV G;MOOCA;2010.20.932-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;HAB. INTERESSE SOCIAL;00.029.004.0012-0;HIS;Z3-109;BELEM;3003.60;M2;CIA DESENV HABITACIONAL E URBANO DO EST DE SAO PAULO - CDHU;1030.50;M2;AV CELSO GARCIA,2588;03/06/10;SERGIO CORDEIRO CORREA NETTO;;SERGIO CORDEIRO CORREA NETTO;;001;062;06
Junho;APROV G;MOOCA;2010.23.222-00;RECONSIDERACAO DE DESPACHO DE AUTO DE REGULARIZACAO;PREDIO COMERCIAL;00.029.052.0046-4;C2.8;Z3-120;BELEM;1155.34;M2;CARLOS ALBERTO BENVENGA E OUTRO;502.70;M2;R SERRA DE JAIRE,255;12/06/10;JOSE PIRES DE ANDRADE NETO;;;;;;
Junho;APROV G;SAO MIGUEL PAULISTA;2010.03.882-02;APOSTILAMENTO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;HAB. INTERESSE SOCIAL;00.112.221.0007-9;H.M.P    - NR1-02;Z2;JARDIM HELENA;4577.62;M2;FORTINA EMPREENDIMENTOS LTDA;4085.02;M2;R SALVADOR FERNANDES CARDIA,1100;10/06/10;;;;;;;
Junho;APROV G;SANTO AMARO;2010.22.091-00;RECONSIDERACAO DE DESPACHO DE CERTIFICADO DE CONCLUSAO;PREDIO INSTITUCIONAL;00.086.073.0254-1;E2.5;;CAMPO BELO;0.00;M2;ASSOCIACAO DA IGREJA METODISTA - PAROQUIA DE CAMPO BELO;1756.10;M2;AV VER JOSE DINIZ,3250;08/06/10;MARCIA ACCIOLI FREIRE GUIMARAES;;DESLANDI TORRES;;;;
Junho;APROV G;SE;2010.20.922-00;RECONSIDERACAO DE DESPACHO DE ALVARA DE APROVACAO E EXECUCAO DE EDI-FICACAO NOVA;PREDIO SERVICO;00.007.093.0012-3;S2.1;Z5-001;SANTA CECILIA;1577.23;M2;FUNDACAO CONRADO WESSEL;391.38;M2;R ANA CINTRA,213;03/06/10;RICARDO AUGUSTO LEITE JULIAO;;RICARDO AUGUSTO LEITE JULIAO;;001;;05
Junho;APROV G;SE;2010.23.410-00;RECONSIDERACAO DE DESPACHO DE ALVARA DE APROVACAO E EXECUCAO DE RE- FORMA;PREDIO RESIDENCIAL;00.006.038.0024-6;R202;Z5-002;BELA VISTA;19591.19;M2;RICARDO BATISTA OPEN VIEW-EMPREENDIMENTOS IMOBILIARIOS LTDA.;3016.67;M2;R STO ANTONIO,585;09/06/10;EDUARDO VELUCCI;;JOEL JOSE ABRAO DA CRUZ;;001;230;22
Junho;APROV G;SE;2010.23.891-00;RECONSIDERACAO DE DESPACHO DE ALVARA DE APROVACAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.009.070.0441-5;R301;Z10-003;BELA VISTA;18666.06;M2;MAC HOLANDA EMPREENDIMENTOS IMOBILIARIOS LTDA;3320.00;M2;R ARTUR PRADO,433;24/06/10;MOISE MATALON;;MCAA ARQUITETOS LTDA;;001;222;21
Junho;APROV G;SAO MATEUS;2010.21.734-00;ALVARA DE EXECUCAO DE EDIFICACAO NOVA;HAB. INTERESSE SOCIAL;00.151.199.0060-6;H.M.P;Z2;SAO MATEUS;0.00;M2;ITAMARACA EMPREENDIMENTOS IMOBILIARIOS LTDA;0.00;M2;R FORTE DO TRIUNFO;10/06/10;JOAO BAPTISTA DAMASCO PENNA JUNIOR;;LUIZ CUTAIT ARQUITETURA E URBANISMO LTDA;;;;
Junho;APROV G;SAO MATEUS;2010.23.829-00;ALVARA DE EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.151.199.0060-6;R2V-02;Z2;SAO MATEUS;0.00;M2;ITAMARACA EMPREENDIMENTOS IMOBILIARIOS LTDA;0.00;M2;R FORTE DO TRIUNFO;24/06/10;JOAO BAPTISTA DAMASCO PENNA JUNIOR;;LUIZ CUTAIT ARQUITETURA E URBANISMO LTDA;;;;
Junho;APROV G;SAO MATEUS;2010.23.831-00;ALVARA DE EXECUCAO DE EDIFICACAO NOVA;HAB. INTERESSE SOCIAL;00.151.199.0060-6;H.M.P;Z2;SAO MATEUS;0.00;M2;ITAMARACA EMPREENDIMENTOS IMOBILIARIOS LTDA;0.00;M2;R FORTE DO TRIUNFO;24/06/10;JOAO BAPTISTA DAMASCO PENNA JUNIOR;;LUIZ CUTAIT ARQUITETURA E URBANISMO LTDA;;;;
